record	YYYY	deaths	weapon	OECD	Iraq/Afghan
05617	1988	11	2	1	0
05629	1988	2	6	0	0
05630	1988	1	6	0	0
05631	1988	2	6	0	0
05640	1988	7	2	0	0
05642	1988	30	2	0	0
05643	1988	1	2	0	0
05645	1988	2	4	0	0
05653	1988	30	6	0	0
05655	1988	3	2	0	0
05661	1988	1	6	0	0
05664	1988	10	2	0	1
05681	1988	1	6	1	0
05686	1988	1	6	1	0
05701	1988	1	4	0	0
05716	1988	5	5	0	0
05717	1988	2	6	0	0
05718	1988	2	2	0	0
05719	1988	1	4	0	0
05720	1988	1	6	0	0
05721	1988	8	2	0	0
05723	1988	1	4	0	0
05726	1988	1	2	1	0
05728	1988	270	2	1	0
05729	1988	1	5	1	0
05736	1989	1	6	0	0
05738	1989	1	4	0	0
05742	1989	1	2	0	0
05746	1989	3	6	0	0
05747	1989	1	2	0	0
05761	1989	3	2	0	0
05765	1989	1	6	0	0
05770	1989	2	4	0	0
05771	1989	2	4	1	0
05776	1990	1	6	0	0
05779	1990	1	6	1	0
05780	1990	1	6	0	0
05781	1990	3	2	0	1
05790	1990	1	2	0	0
05797	1992	3	3	1	0
05802	1994	1	4	1	0
05804	1994	3	4	0	0
05811	1995	3	5	0	0
05813	1995	6	2	0	0
05822	1995	1	2	1	0
05828	1989	1	6	0	0
05829	1989	1	4	0	0
05831	1989	1	6	0	0
05841	1989	1	2	0	0
05850	1989	12	2	0	0
05851	1989	1	6	0	0
05854	1989	3	2	0	0
05856	1989	1	5	0	0
05857	1989	3	6	0	0
05862	1989	2	6	1	0
05884	1989	1	2	0	0
05886	1989	1	6	0	0
05889	1989	1	6	0	0
05892	1989	1	2	0	0
05897	1989	2	5	0	0
05909	1989	2	6	0	0
05915	1989	1	6	0	0
05916	1989	2	6	0	0
05918	1989	1	4	0	0
05923	1989	2	4	0	0
05927	1989	1	4	0	0
05928	1989	6	2	0	0
05937	1989	1	6	1	0
05943	1989	1	2	1	0
05945	1989	1	2	1	0
05946	1989	10	2	0	0
05950	1989	16	6	0	0
05953	1989	1	2	0	0
05954	1989	1	6	0	0
05958	1989	3	6	1	0
05960	1989	1	6	0	0
05976	1989	7	4	0	0
05978	1989	4	2	0	0
05979	1989	1	2	1	0
05981	1989	2	6	0	0
05982	1989	1	6	0	0
05983	1989	2	2	0	0
05987	1989	24	2	0	0
05993	1989	1	4	0	0
06002	1989	1	6	1	0
06005	1989	1	6	0	0
06018	1989	3	2	0	0
06022	1989	171	2	0	0
06030	1989	2	2	0	0
06032	1989	2	6	0	0
06044	1989	1	6	1	0
06060	1989	1	6	0	0
06061	1989	1	2	0	0
06062	1989	1	6	0	0
06063	1989	10	2	0	0
06070	1989	1	6	0	0
06073	1989	3	2	0	0
06093	1989	3	2	0	0
06094	1989	1	6	0	0
06127	1990	2	4	0	0
06130	1990	2	6	0	0
06139	1990	1	6	0	0
06141	1990	1	4	0	0
06144	1990	11	2	0	0
06149	1990	1	6	0	0
06151	1990	2	4	0	0
06161	1990	3	6	0	0
06164	1990	1	2	0	0
06165	1990	1	6	1	0
06166	1990	1	4	0	0
06167	1990	1	6	0	0
06169	1990	1	2	0	0
06172	1990	2	6	1	0
06191	1990	1	2	0	0
06192	1990	1	6	0	0
06193	1990	1	4	1	0
06194	1990	1	6	0	1
06201	1990	1	6	0	0
06203	1990	11	2	0	0
06205	1990	2	6	0	0
06210	1990	1	5	0	0
06222	1990	2	6	1	0
06224	1990	1	2	0	0
06228	1990	1	6	0	0
06231	1990	1	6	1	0
06232	1990	1	6	0	0
06233	1990	2	6	0	0
06238	1990	1	2	0	0
06246	1990	13	6	0	0
06248	1990	1	5	0	0
06265	1990	1	6	0	0
06267	1990	1	2	1	0
06274	1990	3	2	0	0
06275	1990	2	6	1	0
06289	1990	1	2	0	0
06301	1990	1	6	0	0
06302	1990	1	6	0	0
06312	1990	1	6	0	0
06313	1990	3	5	0	0
06317	1990	1	6	1	0
06325	1990	1	5	0	0
06326	1990	4	4	0	0
06327	1990	1	2	0	0
06331	1990	2	6	0	0
06338	1990	1	2	0	0
06339	1990	5	6	0	0
06349	1990	1	6	0	0
06351	1991	3	4	0	0
06354	1991	1	6	0	0
06356	1991	3	6	0	0
06391	1991	1	2	0	0
06408	1991	1	2	0	0
06416	1991	2	6	0	0
06420	1991	2	2	0	0
06487	1991	1	6	1	0
06490	1991	3	2	0	0
06499	1991	1	6	0	0
06503	1991	1	5	0	0
06535	1991	1	6	0	0
06538	1991	1	6	0	0
06539	1991	3	6	0	0
06542	1991	1	2	0	0
06544	1991	4	5	0	0
06545	1991	1	2	1	0
06546	1991	1	4	1	0
06547	1991	1	2	1	0
06549	1991	6	6	0	0
06550	1991	1	6	1	0
06555	1991	4	6	0	0
06561	1991	1	6	0	0
06562	1991	1	6	1	0
06580	1991	1	6	0	0
06583	1991	2	6	0	0
06585	1991	13	2	0	0
06586	1991	5	2	0	0
06597	1991	1	4	0	0
06603	1991	1	6	0	0
06609	1991	8	2	0	0
06611	1991	1	4	0	0
06612	1991	14	2	0	0
06615	1991	8	6	0	0
06616	1991	1	6	0	0
06617	1991	1	5	1	0
06626	1991	1	4	0	0
06630	1991	1	6	1	0
06634	1991	3	2	0	0
06635	1991	1	5	1	0
06650	1991	1	6	0	0
06661	1991	1	2	0	0
06669	1991	1	5	1	0
06671	1991	6	6	0	0
06675	1991	2	2	0	0
06687	1991	1	6	1	0
06693	1991	1	6	0	0
06695	1991	1	4	0	0
06696	1991	1	3	1	0
06703	1991	1	2	1	0
06709	1991	1	2	0	0
06714	1991	1	5	1	0
06724	1991	9	4	0	0
06734	1992	1	4	0	0
06738	1992	1	5	0	0
06740	1992	3	4	0	0
06743	1992	1	4	0	0
06754	1992	3	2	0	0
06756	1992	3	5	0	0
06762	1992	1	2	1	0
06767	1992	15	6	0	0
06768	1992	1	6	0	0
06769	1992	28	2	0	0
06770	1992	3	5	0	0
06783	1992	1	2	0	0
06788	1992	1	6	0	0
06792	1992	1	4	1	0
06800	1992	1	4	0	1
06810	1992	1	2	0	0
06812	1992	1	5	0	0
06817	1992	4	4	0	0
06818	1992	1	6	0	0
06833	1992	4	6	0	0
06837	1992	4	2	0	1
06839	1992	1	4	0	0
06854	1992	1	4	0	0
06855	1992	1	4	0	1
06865	1992	1	5	0	0
06869	1992	4	2	0	0
06872	1992	1	6	1	0
06876	1992	1	2	0	0
06887	1992	9	2	0	0
06894	1992	1	6	0	0
06898	1992	1	6	0	0
06906	1992	2	4	0	0
06909	1992	1	6	0	0
06910	1992	1	6	0	0
06939	1992	1	3	0	0
06942	1992	1	4	0	0
06949	1992	9	6	0	0
06958	1992	1	4	1	0
06963	1992	1	2	0	0
06966	1992	1	6	0	0
06967	1992	1	6	0	0
06972	1992	8	6	0	0
06975	1992	1	2	1	0
06980	1992	2	2	0	0
06982	1993	1	6	0	0
06983	1993	1	5	0	0
06987	1993	1	5	0	0
06988	1993	3	2	0	0
06994	1993	1	6	0	0
06995	1993	2	2	0	0
07002	1993	2	4	0	0
07003	1993	2	4	1	0
07006	1993	1	2	1	0
07009	1993	1	6	0	0
07010	1993	4	6	0	1
07011	1993	6	6	0	1
07019	1993	1	4	0	0
07023	1993	6	2	1	0
07024	1993	4	2	0	0
07026	1993	2	5	0	0
07030	1993	2	6	1	0
07031	1993	1	6	0	0
07036	1993	317	2	0	0
07041	1993	1	4	1	0
07042	1993	1	6	0	0
07043	1993	1	3	0	1
07048	1993	1	2	0	0
07049	1993	2	6	0	0
07050	1993	2	6	0	0
07052	1993	3	4	0	0
07057	1993	3	2	0	0
07059	1993	1	2	0	0
07063	1993	1	4	0	0
07064	1993	2	6	0	0
07069	1993	1	2	0	0
07071	1993	3	6	0	0
07073	1993	1	6	0	0
07076	1993	1	6	0	0
07079	1993	2	6	0	0
07080	1993	2	4	1	0
07083	1993	1	6	0	0
07084	1993	1	6	0	0
07088	1993	1	2	0	0
07089	1993	1	2	0	0
07092	1993	2	6	0	0
07093	1993	1	4	1	0
07105	1993	1	6	1	0
07124	1993	2	2	0	0
07126	1993	1	4	0	0
07130	1993	1	2	0	0
07136	1993	1	6	0	0
07137	1993	4	2	0	0
07138	1993	1	4	0	0
07141	1993	1	4	0	0
07146	1993	8	2	0	0
07152	1993	1	4	1	0
07153	1993	2	6	0	0
07154	1993	3	4	0	0
07162	1993	1	2	0	0
07163	1993	7	4	0	0
07172	1993	4	6	1	0
07175	1993	3	6	0	0
07176	1993	2	6	0	0
07177	1993	1	5	0	0
07178	1993	3	4	0	0
07186	1993	4	3	1	0
07188	1993	1	2	0	0
07195	1993	2	6	0	0
07196	1993	3	2	0	0
07199	1993	4	4	0	0
07207	1993	1	6	0	0
07215	1993	1	6	0	0
07220	1993	1	4	0	0
07222	1993	2	4	0	0
07223	1993	1	4	0	0
07224	1993	1	4	0	0
07233	1993	2	6	0	0
07234	1993	1	2	0	0
07238	1994	1	4	0	0
07240	1994	1	4	1	0
07251	1994	1	4	0	0
07252	1994	2	6	0	0
07255	1994	1	4	0	0
07259	1994	1	6	0	0
07267	1994	1	4	0	0
07270	1994	2	6	0	0
07287	1994	1	6	0	0
07297	1994	1	4	0	0
07302	1994	40	4	0	0
07307	1994	1	4	1	0
07313	1994	1	4	0	0
07320	1994	1	6	1	0
07321	1994	12	2	0	0
07323	1994	1	4	0	0
07326	1994	2	5	0	0
07328	1994	1	4	0	0
07333	1994	1	4	0	0
07336	1994	1	5	0	0
07339	1994	1	5	0	0
07340	1994	2	4	0	0
07341	1994	1	6	0	0
07343	1994	2	4	0	1
07344	1994	2	2	1	0
07347	1994	1	6	0	0
07350	1994	6	2	0	0
07365	1994	2	4	0	0
07372	1994	5	6	0	0
07375	1994	14	6	0	0
07377	1994	1	4	1	0
07379	1994	1	4	0	1
07381	1994	1	2	0	0
07392	1994	25	2	0	0
07395	1994	1	2	1	0
07397	1994	2	2	1	0
07398	1994	2	4	0	0
07399	1994	1	5	0	0
07400	1994	2	2	0	0
07403	1994	1	4	1	0
07405	1994	1	4	1	0
07406	1994	1	4	0	0
07407	1994	7	5	0	0
07411	1994	5	6	0	0
07412	1994	4	6	0	0
07413	1994	1	5	0	0
07414	1994	4	4	0	0
07422	1994	1	4	1	0
07423	1994	96	2	0	0
07424	1994	2	6	0	0
07425	1994	1	4	0	0
07427	1994	21	2	0	0
07431	1994	13	2	0	0
07438	1994	5	2	0	0
07442	1995	1	5	0	0
07443	1995	1	4	0	0
07444	1995	2	4	0	0
07467	1995	1	2	0	0
07468	1995	8	2	0	0
07471	1995	2	6	0	0
07477	1996	2	4	1	0
07481	1996	4	5	0	0
07487	2001	15	4	0	0
07493	2001	2	4	0	0
07494	2001	1	4	0	0
07495	2001	2	4	0	0
07496	2001	1	4	0	0
07500	2001	2	4	0	0
07501	2001	32	2	0	0
07505	2001	2	4	0	0
07508	1998	23	4	0	0
07519	1994	1	2	1	0
07520	1994	2	4	0	0
07521	1994	2	6	0	0
07522	1994	2	4	0	0
07528	1994	7	6	0	0
07529	1994	2	4	0	0
07531	1994	1	4	0	0
07533	1994	2	5	0	0
07536	1994	3	6	0	0
07537	1994	5	4	0	0
07550	1994	1	2	0	0
07551	1994	1	6	0	0
07553	1994	4	4	0	0
07557	1994	1	5	0	0
07560	1994	1	5	0	0
07561	1994	1	5	0	0
07562	1994	4	4	0	0
07563	1994	1	4	0	0
07564	1994	2	4	0	0
07565	1994	1	6	0	0
07567	1994	1	6	0	0
07568	1994	2	4	0	0
07569	1994	1	6	0	0
07570	1994	23	2	0	0
07575	1994	2	4	0	0
07576	1994	1	4	0	0
07582	1994	1	5	0	0
07588	1994	1	5	0	0
07596	1994	1	5	0	0
07599	1994	1	6	0	0
07602	1994	1	2	0	0
07608	1994	3	2	0	0
07609	1994	3	2	0	0
07610	1994	12	2	0	0
07612	1994	4	4	0	0
07613	1995	9	6	0	0
07615	1995	1	4	0	0
07616	1995	2	4	0	0
07617	1995	2	6	1	0
07621	1995	1	4	0	0
07622	1995	22	2	0	0
07623	1995	1	6	0	1
07624	1995	1	4	1	0
07625	1995	1	4	0	0
07628	1995	1	6	0	0
07635	1995	6	6	0	0
07636	1995	1	6	0	0
07637	1995	1	2	1	0
07638	1995	1	2	0	0
07648	1995	1	2	0	0
07660	1995	5	4	0	0
07661	1995	12	1	1	0
07664	1995	1	3	0	0
07665	1995	1	2	0	0
07668	1995	1	2	0	0
07671	1995	9	2	0	0
07676	1995	1	4	0	0
07688	1995	1	6	0	0
07690	1995	1	2	1	0
07692	1995	1	4	0	0
07693	1995	8	4	0	0
07695	1995	3	4	0	0
07696	1995	2	4	0	1
07702	1995	1	6	0	0
07707	1997	1	6	0	0
07710	1997	15	2	0	0
07713	1997	7	2	0	0
07714	1997	1	2	0	0
07717	2001	3	2	0	0
07719	2001	7	4	0	0
07721	2001	2	2	0	0
07726	2001	1	4	0	0
07728	2001	1	2	0	0
07731	2001	16	4	0	0
07732	2001	1	2	0	0
07735	2001	1	4	0	0
07737	2001	1	4	0	0
07738	2001	4	6	0	0
07739	2001	1	2	0	0
07741	2001	3	2	0	0
07742	2001	16	4	0	0
07743	2001	4	2	0	0
07745	2001	2	4	0	0
07749	2001	2	2	0	0
07757	2001	2749	6	1	0
07758	2001	44	6	1	0
07759	2001	189	6	1	0
07760	2002	6	4	0	0
07761	2002	1	4	0	0
07763	2002	1	5	0	0
07778	2002	1	4	0	0
07782	1995	1	2	0	0
07783	1995	2	4	0	0
07785	1995	1	4	0	0
07786	1995	1	6	0	0
07788	1995	2	6	0	0
07789	1995	1	6	0	0
07790	1995	1	2	0	0
07793	1995	4	4	0	0
07796	1995	1	5	0	0
07797	1995	3	4	0	1
07798	1995	2	4	1	0
07802	1995	6	2	0	0
07803	1995	7	2	1	0
07828	1995	2	2	1	0
07831	1995	2	3	1	0
07833	1995	1	4	0	0
07835	1995	1	4	0	0
07836	1995	2	6	0	0
07838	1995	25	6	0	0
07841	1995	2	4	0	0
07842	1995	2	3	1	0
07844	1995	1	5	0	0
07845	1995	1	2	0	1
07847	1995	1	2	0	0
07848	1995	5	2	0	1
07849	1995	1	6	0	0
07851	1995	1	5	0	0
07854	1995	1	4	1	0
07861	1995	6	4	0	0
07866	1995	1	4	0	0
07873	1995	1	2	0	0
07874	1995	1	2	0	0
07877	1995	1	3	1	0
07881	1995	1	4	0	0
07884	1995	7	2	0	0
07886	1995	1	4	1	0
07888	1995	1	4	0	0
07889	1995	17	2	0	0
07893	1995	1	5	1	0
07894	1995	1	6	0	0
07896	1995	1	4	1	0
07899	1995	2	4	0	0
07902	1995	2	6	0	0
07906	1995	1	4	0	0
07910	1995	45	2	0	0
07920	1996	2	6	0	0
07921	1996	8	2	0	0
07926	1996	4	2	0	0
07927	1996	10	3	1	0
07930	1996	3	2	0	0
07934	1996	96	2	0	0
07948	1996	2	6	1	0
07950	1996	23	2	0	0
07951	1996	3	2	0	0
07952	1996	1	4	0	0
07953	1996	2	2	0	0
07954	1996	19	2	0	0
07955	1996	15	2	0	0
07956	1996	2	4	0	0
07957	1996	1	4	0	1
07960	1996	7	3	0	0
07962	1996	4	6	0	1
07966	1996	25	2	0	0
07968	1996	1	4	0	0
07969	1996	1	6	0	0
07970	1996	1	6	0	0
07971	1996	7	5	0	0
07973	1996	2	2	0	0
07975	1996	4	4	0	0
07980	1996	18	4	0	0
07981	1996	12	2	0	0
07983	1996	1	2	0	0
07984	1997	3	2	0	0
07985	1997	1	4	0	0
07992	1997	6	6	0	0
07993	1997	1	2	0	0
08006	1996	8	4	0	0
08011	1996	4	2	0	0
08013	1996	3	4	0	0
08014	1996	2	6	0	0
08015	1996	1	4	0	0
08016	1996	2	4	0	0
08018	1996	1	6	0	0
08019	1996	2	4	0	0
08020	1996	5	4	0	0
08022	1996	2	6	0	0
08026	1996	10	6	0	0
08027	1996	19	2	0	0
08035	1996	1	5	0	0
08042	1996	9	2	0	0
08056	1996	4	2	1	0
08068	1996	2	2	0	0
08072	1996	1	2	0	0
08073	1996	1	6	1	0
08081	1996	3	2	0	0
08083	1996	2	4	0	0
08091	1996	3	5	0	0
08102	1996	1	4	1	0
08116	1996	1	6	0	0
08117	1996	1	4	0	0
08123	1996	1	5	0	0
08125	1996	2	4	0	0
08126	1996	4	6	0	0
08129	1996	1	2	0	0
08135	1996	1	6	0	0
08137	1996	17	3	1	0
08140	1996	127	2	0	0
08144	1996	1	4	1	0
08147	1996	4	2	1	0
08151	1996	1	6	0	0
08154	1997	3	2	0	0
08157	1997	7	4	0	0
08159	1997	2	2	0	0
08160	1997	1	6	1	0
08161	1997	13	2	0	0
08170	1996	17	2	0	0
08171	1997	6	4	0	0
08172	1996	6	4	0	0
08177	1996	6	6	0	0
08179	1996	1	3	0	0
08180	1996	11	2	0	0
08195	1997	1	2	0	1
08210	1997	2	2	0	0
08221	1997	1	3	0	0
08222	1997	5	4	0	0
08224	1997	7	4	0	0
08225	1997	3	2	0	0
08226	1997	3	2	0	0
08227	1997	2	4	1	0
08228	1997	9	2	0	0
08232	1997	3	2	0	0
08237	1997	6	3	1	0
08240	1997	1	4	0	0
08243	1997	19	2	0	0
08244	1997	1	2	0	0
08245	1997	2	4	0	0
08256	1997	3	6	0	0
08259	1997	9	6	0	0
08272	1997	4	3	0	0
08273	1997	3	6	0	0
08277	1997	1	6	0	0
08283	1997	1	6	0	0
08294	1997	10	3	0	0
08295	1997	2	4	0	0
08302	1997	5	4	0	0
08303	1997	74	4	0	0
08306	1997	1	6	0	0
08307	1997	1	4	0	0
08318	2001	1	6	0	0
08322	2001	9	2	0	0
08323	2001	2	2	0	0
08328	2001	25	2	0	0
08331	2001	4	4	0	0
08334	2001	1	4	0	0
08335	2001	1	6	0	0
08337	2001	1	4	0	0
08339	2001	1	2	0	0
08343	2001	1	4	0	0
08344	2001	1	6	0	0
08348	2001	1	4	0	0
08353	2001	1	6	0	0
08354	2001	6	5	0	0
08355	2001	9	2	0	0
08362	2001	2	2	0	0
08366	2001	1	6	0	0
08368	2001	1	4	0	0
08371	2001	1	2	0	0
08373	2001	7	6	0	0
08376	2001	1	4	0	0
08377	2001	4	4	0	0
08378	2001	1	4	0	0
08379	2001	3	4	0	0
08380	2001	1	4	0	0
08387	2001	7	2	0	0
08389	2001	2	2	0	0
08390	2001	1	2	0	0
08395	2001	1	6	0	0
08398	2001	1	4	0	0
08401	2001	1	2	0	0
08404	2001	1	4	0	0
08405	2001	3	2	0	0
08406	2001	1	4	0	0
08409	2001	3	2	0	0
08410	2001	1	6	0	0
08416	2001	2	2	0	0
08421	2001	1	4	0	0
08422	2001	1	4	0	0
08424	2001	1	4	0	0
08427	2001	10	2	0	0
08432	2001	3	4	0	0
08433	2001	2	4	0	0
08434	2001	6	4	0	0
08438	2001	3	6	0	0
08447	2001	2	2	0	0
08454	2001	2	6	0	0
08455	2001	2	5	0	0
08461	2001	1	4	1	0
08464	2001	1	2	1	0
08466	2001	7	2	0	0
08467	2001	4	2	0	0
08469	2001	1	4	0	0
08471	2001	1	4	0	0
08472	2001	1	4	0	0
08473	2001	1	2	1	0
08474	2001	1	4	1	0
08486	2001	2	2	0	0
08487	2001	21	2	0	0
08490	2001	2	2	0	0
08493	2001	1	4	0	0
08495	2001	1	2	0	0
08499	2001	1	4	0	0
08500	2001	1	2	0	0
08504	2001	6	6	0	0
08508	2001	1	2	0	0
08510	2001	10	4	0	0
08512	2001	4	2	0	0
08513	2001	2	6	0	0
08518	2001	1	4	0	0
08521	2001	1	6	0	0
08522	2001	1	6	0	0
08523	2001	1	4	0	0
08525	2001	11	4	0	0
08526	2001	1	4	0	0
08531	2001	1	4	0	0
08534	2001	1	4	0	0
08535	2001	1	6	0	0
08536	2001	14	2	0	0
08537	2001	1	4	0	0
08539	2001	6	2	0	0
08540	2001	1	4	0	0
08541	2001	9	5	0	0
08542	2001	3	5	0	0
08544	2001	1	6	0	0
08546	2001	1	2	0	0
08547	2001	1	2	0	0
08548	2001	31	4	0	0
08549	2001	1	4	0	0
08559	2001	1	2	0	0
08567	2001	7	2	0	0
08569	2001	3	2	0	0
08570	2001	1	6	0	0
08571	2001	24	4	0	0
08574	2001	2	5	0	0
08577	2001	1	2	0	0
08578	2001	2	4	0	0
08581	2001	1	4	0	0
08582	2001	6	4	0	0
08583	2001	2	2	0	0
08584	2001	10	4	0	0
08586	2001	1	2	0	0
08588	2001	3	4	0	0
08592	2001	2	2	0	0
08595	2001	1	2	0	0
08604	2001	1	2	1	0
08605	2001	2	6	1	0
08612	2001	1	4	0	0
08614	2001	1	4	0	0
08615	2001	3	2	0	0
08618	2001	1	6	0	0
08619	2001	1	2	0	0
08620	2001	1	2	0	0
08621	2001	3	4	0	0
08623	2001	2	5	0	0
08624	2001	5	6	0	0
08625	2001	3	2	0	1
08626	2001	1	5	0	0
08627	2001	3	4	0	0
08628	2001	6	2	0	0
08630	2001	8	2	0	0
08632	2001	6	6	0	0
08635	2001	1	4	0	0
08636	2001	1	2	0	0
08637	2001	38	2	0	0
08639	2001	1	4	0	0
08641	2001	11	4	0	0
08642	2001	1	4	0	0
08643	2001	1	4	0	0
08647	2001	1	4	0	0
08649	2001	252	2	0	0
08675	2001	3	2	0	0
08678	2001	1	4	0	0
08687	2001	3	4	0	0
08690	2001	1	4	0	0
08691	2001	1	3	0	0
08693	2001	2	2	0	0
08694	2001	1	4	0	0
08695	2001	7	2	0	0
08698	2001	1	2	1	0
08700	2001	1	2	0	0
08702	2001	2	2	0	0
08705	2001	1	2	0	0
08706	2001	1	4	0	0
08711	2001	1	4	0	0
08713	2001	4	2	0	0
08715	2001	1	4	0	0
08724	2001	1	4	0	0
08726	2001	1	2	0	0
08730	2001	5	4	0	0
08731	2001	2	2	0	0
08732	2001	1	2	0	0
08734	2001	4	4	0	0
08738	2001	4	4	0	0
08739	2001	2	4	0	0
08742	2001	9	4	0	0
08744	2001	1	2	0	0
08752	2001	2	2	0	0
08753	2001	1	2	0	0
08760	2001	2	4	0	0
08761	2001	2	4	0	0
08762	2001	1	4	0	0
08763	2001	5	2	0	0
08764	2001	4	2	0	0
08765	2001	2	4	0	0
08766	2001	1	4	0	0
08768	2001	3	4	0	0
08770	2001	2	2	0	0
08771	2001	1	4	0	0
08775	2001	1	4	0	0
08779	2001	2	6	0	0
08781	2001	1	4	0	0
08784	2001	3	4	0	0
08785	2001	1	4	0	0
08786	2001	9	4	0	0
08787	2001	10	4	0	0
08788	2001	1	4	0	0
08789	2001	1	4	0	0
08790	2001	1	2	0	0
08792	2001	4	2	0	0
08793	2001	1	4	0	0
08794	2001	6	4	0	0
08795	2001	1	4	0	0
08796	2001	1	4	0	0
08807	2001	3	2	0	0
08808	2001	18	4	0	0
08809	2001	1	4	0	0
08810	2001	6	4	0	0
08811	2001	11	2	0	0
08812	2001	4	4	0	0
08813	2001	3	2	0	0
08814	2001	10	2	0	0
08817	2001	2	2	0	0
08820	2001	2	6	0	0
08822	2001	3	2	0	0
08823	2001	3	2	0	0
08824	2001	1	6	0	0
08825	2001	1	5	0	0
08826	2001	1	4	0	0
08829	2001	2	2	0	0
08830	2001	1	6	0	0
08833	2001	1	2	0	0
08838	2001	1	2	0	0
08839	2001	1	4	0	0
08840	2001	1	4	0	0
08849	2001	1	4	0	0
08856	2001	1	2	0	0
08868	2001	1	2	0	0
08869	2001	2	4	0	0
08873	2001	1	4	0	0
08883	2001	5	2	0	0
08886	2001	2	2	0	0
08893	2001	1	4	0	0
08895	2001	1	6	0	0
08896	2001	1	4	1	0
08902	2001	5	2	0	0
08907	2001	1	4	0	0
08908	2001	5	6	0	0
08914	2001	2	2	0	0
08922	2001	3	4	0	0
08923	2001	5	2	0	0
08924	2001	4	6	0	0
08927	2001	1	4	0	0
08938	2001	2	4	0	0
08941	2001	15	4	0	0
08943	2001	5	6	0	0
08944	2001	1	6	0	0
08947	2001	7	6	0	0
08949	2001	2	2	0	0
08950	2001	2	2	0	0
08954	2001	1	2	0	0
08958	2001	2	2	0	0
08959	2001	2	2	0	0
08960	2001	1	2	0	0
08966	2001	1	4	0	0
08993	2001	1	2	0	0
09000	2001	1	4	0	0
09005	2001	1	4	0	0
09010	2001	1	4	0	0
09012	2001	4	2	0	0
09014	2001	1	4	0	0
09017	2001	12	2	0	0
09024	2001	3	4	0	0
09028	2001	1	2	0	0
09038	2001	2	2	0	0
09040	2001	1	2	0	0
09042	2001	3	2	0	0
09054	2001	1	6	0	0
09066	2001	1	4	0	0
09078	2001	1	4	0	0
09079	2001	1	2	0	0
09087	2001	1	2	0	0
09090	2001	1	4	0	0
09091	2001	1	4	0	0
09094	2001	1	2	0	0
09095	2001	3	2	0	0
09108	2002	1	4	0	0
09109	2002	1	4	0	0
09110	2002	1	4	0	0
09112	2002	7	4	0	0
09113	2002	1	4	0	0
09126	2002	2	2	0	0
09129	2002	1	2	0	0
09135	2002	2	2	0	0
09143	2002	3	4	0	0
09146	2001	2	4	0	0
09148	2001	1	4	0	0
09149	2001	12	4	0	0
09150	2001	12	4	0	0
09153	2001	5	6	0	0
09156	2001	1	4	0	0
09159	2001	8	2	0	0
09160	2001	7	6	0	0
09161	2001	5	2	0	0
09164	2001	6	6	0	0
09167	2001	1	5	0	0
09168	2001	10	4	0	0
09169	2001	3	6	0	0
09170	2002	1	2	0	0
09172	2002	1	2	0	0
09175	2002	13	4	0	0
09176	2002	4	4	0	0
09179	2002	1	6	0	0
09182	2002	1	2	0	0
09197	2002	1	6	0	0
09198	2002	1	4	0	0
09200	2002	6	6	0	0
09201	2002	16	4	0	0
09202	2002	12	4	0	0
09203	2002	5	4	0	0
09204	2002	1	5	0	0
09209	2002	1	2	0	0
09225	2002	1	4	0	0
09231	2002	5	2	0	0
09260	2002	4	4	0	0
09265	2002	2	6	0	0
09267	2002	1	4	0	0
09280	2002	4	2	0	0
09284	2002	2	2	0	0
09288	2002	4	4	0	0
09289	2002	2	2	0	0
09297	2002	1	4	0	0
09299	2002	1	2	0	0
09304	2002	1	6	0	0
09306	2002	1	4	0	0
09307	2002	1	6	0	0
09316	2002	2	4	0	0
09319	2002	1	4	0	0
09320	2002	3	6	0	0
09321	2002	3	6	0	0
09329	2002	8	6	0	0
09332	2002	3	4	0	0
09335	2002	5	2	0	0
09336	2002	1	6	0	0
09339	2002	3	6	0	0
09340	2002	1	4	0	0
09348	2002	2	2	0	0
09372	2002	1	2	0	0
09373	2002	1	6	0	0
09377	2002	1	2	0	0
09378	2002	1	4	0	0
09403	2002	1	2	0	0
09404	2002	10	4	0	0
09405	2002	1	2	0	1
09406	2002	2	4	0	0
09407	2002	7	4	0	1
09411	2002	2	4	0	0
09412	2002	1	4	0	0
09414	2002	3	2	0	0
09415	2002	2	2	0	0
09417	2002	10	4	0	0
09422	2002	4	4	0	0
09423	2002	1	4	0	0
09424	2002	2	2	0	0
09436	2002	2	4	0	0
09445	2002	1	4	0	0
09447	2002	1	4	0	0
09448	2002	2	4	0	0
09449	2002	1	4	0	0
09463	2002	1	4	0	0
09468	2002	1	4	0	0
09478	2002	10	2	0	0
09479	2002	1	4	0	0
09480	2002	1	6	0	0
09499	2002	1	2	0	0
09500	2002	1	2	0	0
09507	2002	6	4	0	0
09508	2002	1	4	0	0
09509	2002	1	2	0	0
09511	2002	12	2	0	0
09512	2002	4	4	0	0
09526	2001	3	2	0	0
09527	2001	1	2	0	0
09533	2002	2	2	0	0
09542	2001	1	2	0	0
09543	2001	1	2	0	0
09546	2001	1	2	0	0
09547	2001	1	2	0	0
09549	2002	1	4	0	0
09562	2002	1	4	0	0
09567	2002	1	2	0	0
09570	2002	6	4	0	0
09571	2002	1	4	0	0
09575	2002	2	4	0	0
09576	2002	3	4	0	0
09577	2002	1	4	0	0
09578	2002	1	4	0	0
09587	2002	1	2	0	1
09588	2002	2	6	0	1
